Title,Genre,ReleaseYear,ArtistName
Album_2612,Rock,2005,Artist_2612
Album_2613,Rock,1965,Artist_2613
Album_2614,Electronic,2000,Artist_2614
Album_2615,Classical,1979,Artist_2615
Album_2616,Hip Hop,2002,Artist_2616
Album_2617,Rock,2004,Artist_2617
Album_2618,Rock,1972,Artist_2618
Album_2619,Classical,1977,Artist_2619
Album_2620,Classical,1982,Artist_2620
Album_2621,Electronic,2011,Artist_2621
Album_2622,Jazz,1975,Artist_2622
Album_2623,Hip Hop,2009,Artist_2623
Album_2624,Electronic,2018,Artist_2624
Album_2625,Classical,1969,Artist_2625
Album_2626,Rock,2009,Artist_2626
Album_2627,Jazz,2022,Artist_2627
Album_2628,Rock,2022,Artist_2628
Album_2629,Classical,2012,Artist_2629
Album_2630,Jazz,2005,Artist_2630
Album_2631,Rock,1974,Artist_2631
Album_2632,Pop,2008,Artist_2632
Album_2633,Classical,2008,Artist_2633
Album_2634,Hip Hop,1967,Artist_2634
Album_2635,Electronic,2021,Artist_2635
Album_2636,Pop,2008,Artist_2636
Album_2637,Pop,1995,Artist_2637
Album_2638,Hip Hop,2013,Artist_2638
Album_2639,Electronic,2008,Artist_2639
Album_2640,Pop,2008,Artist_2640
Album_2641,Classical,1961,Artist_2641
Album_2642,Classical,1964,Artist_2642
Album_2643,Pop,1976,Artist_2643
Album_2644,Electronic,1968,Artist_2644
Album_2645,Rock,2009,Artist_2645
Album_2646,Electronic,1995,Artist_2646
Album_2647,Classical,1982,Artist_2647
Album_2648,Classical,1964,Artist_2648
Album_2649,Classical,2015,Artist_2649
Album_2650,Classical,2009,Artist_2650
Album_2651,Rock,2009,Artist_2651
Album_2652,Hip Hop,1982,Artist_2652
Album_2653,Pop,1967,Artist_2653
Album_2654,Rock,1980,Artist_2654
Album_2655,Electronic,2008,Artist_2655
Album_2656,Jazz,2007,Artist_2656
Album_2657,Electronic,1971,Artist_2657
Album_2658,Jazz,2018,Artist_2658
Album_2659,Jazz,1994,Artist_2659
Album_2660,Pop,1979,Artist_2660
Album_2661,Classical,1966,Artist_2661
Album_2662,Electronic,1996,Artist_2662
Album_2663,Jazz,2015,Artist_2663
Album_2664,Electronic,2005,Artist_2664
Album_2665,Electronic,1992,Artist_2665
Album_2666,Electronic,1969,Artist_2666
Album_2667,Classical,2002,Artist_2667
Album_2668,Electronic,1972,Artist_2668
Album_2669,Hip Hop,2014,Artist_2669
Album_2670,Hip Hop,1977,Artist_2670
Album_2671,Rock,2007,Artist_2671
Album_2672,Classical,1968,Artist_2672
Album_2673,Jazz,1965,Artist_2673
Album_2674,Classical,2018,Artist_2674
Album_2675,Hip Hop,1997,Artist_2675
Album_2676,Rock,2010,Artist_2676
Album_2677,Jazz,1977,Artist_2677
Album_2678,Hip Hop,1967,Artist_2678
Album_2679,Classical,1984,Artist_2679
Album_2680,Pop,2019,Artist_2680
Album_2681,Rock,2006,Artist_2681
Album_2682,Jazz,2019,Artist_2682
Album_2683,Rock,1976,Artist_2683
Album_2684,Jazz,1978,Artist_2684
Album_2685,Hip Hop,1995,Artist_2685
Album_2686,Rock,2021,Artist_2686
Album_2687,Classical,2005,Artist_2687
Album_2688,Pop,1963,Artist_2688
Album_2689,Pop,1966,Artist_2689
Album_2690,Jazz,1979,Artist_2690
Album_2691,Pop,1961,Artist_2691
Album_2692,Jazz,2005,Artist_2692
Album_2693,Hip Hop,1980,Artist_2693
Album_2694,Classical,1992,Artist_2694
Album_2695,Hip Hop,1961,Artist_2695
Album_2696,Jazz,1998,Artist_2696
Album_2697,Electronic,1974,Artist_2697
Album_2698,Rock,1999,Artist_2698
Album_2699,Classical,1964,Artist_2699
Album_2700,Rock,1971,Artist_2700
Album_2701,Rock,1981,Artist_2701
Album_2702,Pop,1993,Artist_2702
Album_2703,Jazz,2015,Artist_2703
Album_2704,Pop,1968,Artist_2704
Album_2705,Pop,1970,Artist_2705
Album_2706,Electronic,2018,Artist_2706
Album_2707,Hip Hop,2005,Artist_2707
Album_2708,Hip Hop,1960,Artist_2708
Album_2709,Classical,1995,Artist_2709
Album_2710,Rock,2003,Artist_2710
Album_2711,Rock,1987,Artist_2711
Album_2712,Rock,1961,Artist_2712
Album_2713,Jazz,1973,Artist_2713
Album_2714,Hip Hop,2013,Artist_2714
Album_2715,Hip Hop,1964,Artist_2715
Album_2716,Electronic,1995,Artist_2716
Album_2717,Hip Hop,2022,Artist_2717
Album_2718,Rock,2014,Artist_2718
Album_2719,Electronic,1985,Artist_2719
Album_2720,Rock,2001,Artist_2720
Album_2721,Rock,1960,Artist_2721
Album_2722,Rock,2002,Artist_2722
Album_2723,Hip Hop,1990,Artist_2723
Album_2724,Pop,2021,Artist_2724
Album_2725,Pop,1993,Artist_2725
Album_2726,Jazz,1999,Artist_2726
Album_2727,Rock,1967,Artist_2727
Album_2728,Pop,2020,Artist_2728
Album_2729,Classical,1987,Artist_2729
Album_2730,Jazz,1969,Artist_2730
Album_2731,Jazz,1960,Artist_2731
Album_2732,Classical,1994,Artist_2732
Album_2733,Classical,1985,Artist_2733
Album_2734,Hip Hop,1998,Artist_2734
Album_2735,Hip Hop,2005,Artist_2735
Album_2736,Hip Hop,1981,Artist_2736
Album_2737,Electronic,1983,Artist_2737
Album_2738,Hip Hop,2016,Artist_2738
Album_2739,Pop,1961,Artist_2739
Album_2740,Rock,2015,Artist_2740
Album_2741,Jazz,1988,Artist_2741
Album_2742,Hip Hop,1987,Artist_2742
Album_2743,Pop,2009,Artist_2743
Album_2744,Electronic,1968,Artist_2744
Album_2745,Hip Hop,2020,Artist_2745
Album_2746,Jazz,2010,Artist_2746
Album_2747,Rock,2021,Artist_2747
Album_2748,Pop,1986,Artist_2748
Album_2749,Rock,2012,Artist_2749
Album_2750,Classical,1990,Artist_2750
Album_2751,Classical,1975,Artist_2751
Album_2752,Pop,1974,Artist_2752
Album_2753,Hip Hop,2023,Artist_2753
Album_2754,Rock,1986,Artist_2754
Album_2755,Classical,1991,Artist_2755
Album_2756,Electronic,2001,Artist_2756
Album_2757,Electronic,1973,Artist_2757
Album_2758,Rock,2000,Artist_2758
Album_2759,Classical,1993,Artist_2759
Album_2760,Electronic,1965,Artist_2760
Album_2761,Jazz,1979,Artist_2761
Album_2762,Rock,2000,Artist_2762
Album_2763,Pop,1995,Artist_2763
Album_2764,Jazz,2009,Artist_2764
Album_2765,Jazz,2006,Artist_2765
Album_2766,Pop,2004,Artist_2766
Album_2767,Electronic,1961,Artist_2767
Album_2768,Electronic,2006,Artist_2768
Album_2769,Hip Hop,1962,Artist_2769
Album_2770,Electronic,2006,Artist_2770
Album_2771,Jazz,1981,Artist_2771
Album_2772,Classical,2010,Artist_2772
Album_2773,Classical,1963,Artist_2773
Album_2774,Hip Hop,2004,Artist_2774
Album_2775,Jazz,1984,Artist_2775
Album_2776,Classical,2003,Artist_2776
Album_2777,Electronic,1966,Artist_2777
Album_2778,Jazz,2019,Artist_2778
Album_2779,Electronic,1974,Artist_2779
Album_2780,Electronic,1963,Artist_2780
Album_2781,Hip Hop,1968,Artist_2781
Album_2782,Rock,1968,Artist_2782
Album_2783,Rock,1995,Artist_2783
Album_2784,Pop,1994,Artist_2784
Album_2785,Hip Hop,1974,Artist_2785
Album_2786,Rock,2016,Artist_2786
Album_2787,Jazz,1970,Artist_2787
Album_2788,Pop,1977,Artist_2788
Album_2789,Pop,2017,Artist_2789
Album_2790,Hip Hop,1968,Artist_2790
Album_2791,Hip Hop,1967,Artist_2791
Album_2792,Jazz,2002,Artist_2792
Album_2793,Rock,2019,Artist_2793
Album_2794,Hip Hop,1965,Artist_2794
Album_2795,Classical,1990,Artist_2795
Album_2796,Jazz,1994,Artist_2796
Album_2797,Rock,2001,Artist_2797
Album_2798,Pop,1997,Artist_2798
Album_2799,Jazz,1977,Artist_2799
Album_2800,Hip Hop,1971,Artist_2800
Album_2801,Electronic,1981,Artist_2801
Album_2802,Classical,2021,Artist_2802
Album_2803,Pop,1983,Artist_2803
Album_2804,Rock,1991,Artist_2804
Album_2805,Classical,2011,Artist_2805
Album_2806,Jazz,1977,Artist_2806
Album_2807,Pop,2000,Artist_2807
Album_2808,Hip Hop,1966,Artist_2808
Album_2809,Hip Hop,1970,Artist_2809
Album_2810,Jazz,1971,Artist_2810
Album_2811,Rock,1966,Artist_2811
Album_2812,Jazz,2023,Artist_2812
Album_2813,Classical,1969,Artist_2813
Album_2814,Rock,1985,Artist_2814
Album_2815,Classical,2023,Artist_2815
Album_2816,Hip Hop,1994,Artist_2816
Album_2817,Classical,1998,Artist_2817
Album_2818,Rock,1987,Artist_2818
Album_2819,Classical,1980,Artist_2819
Album_2820,Rock,2003,Artist_2820
Album_2821,Pop,1976,Artist_2821
Album_2822,Rock,2005,Artist_2822
Album_2823,Pop,1984,Artist_2823
Album_2824,Hip Hop,1990,Artist_2824
Album_2825,Classical,2022,Artist_2825
Album_2826,Jazz,2005,Artist_2826
Album_2827,Classical,1989,Artist_2827
Album_2828,Electronic,1965,Artist_2828
Album_2829,Pop,1979,Artist_2829
Album_2830,Hip Hop,1983,Artist_2830
Album_2831,Electronic,2019,Artist_2831
Album_2832,Jazz,1963,Artist_2832
Album_2833,Classical,1999,Artist_2833
Album_2834,Electronic,2017,Artist_2834
Album_2835,Pop,2017,Artist_2835
Album_2836,Hip Hop,1961,Artist_2836
Album_2837,Pop,2005,Artist_2837
Album_2838,Rock,2005,Artist_2838
Album_2839,Hip Hop,1968,Artist_2839
Album_2840,Classical,1983,Artist_2840
Album_2841,Rock,1976,Artist_2841
Album_2842,Hip Hop,1992,Artist_2842
Album_2843,Classical,2000,Artist_2843
Album_2844,Classical,2014,Artist_2844
Album_2845,Hip Hop,2009,Artist_2845
Album_2846,Electronic,1997,Artist_2846
Album_2847,Electronic,2004,Artist_2847
Album_2848,Jazz,1988,Artist_2848
Album_2849,Classical,1985,Artist_2849
Album_2850,Electronic,2019,Artist_2850
Album_2851,Pop,1977,Artist_2851
Album_2852,Pop,1987,Artist_2852
Album_2853,Jazz,1964,Artist_2853
Album_2854,Electronic,1997,Artist_2854
Album_2855,Pop,2017,Artist_2855
Album_2856,Pop,2010,Artist_2856
Album_2857,Hip Hop,1999,Artist_2857
Album_2858,Electronic,1960,Artist_2858
Album_2859,Jazz,1976,Artist_2859
Album_2860,Jazz,1969,Artist_2860
Album_2861,Classical,1995,Artist_2861
Album_2862,Rock,1995,Artist_2862
Album_2863,Jazz,2004,Artist_2863
Album_2864,Jazz,2017,Artist_2864
Album_2865,Pop,1993,Artist_2865
Album_2866,Rock,2014,Artist_2866
Album_2867,Pop,1962,Artist_2867
Album_2868,Jazz,2009,Artist_2868
Album_2869,Electronic,2018,Artist_2869
Album_2870,Pop,1990,Artist_2870
Album_2871,Electronic,1988,Artist_2871
Album_2872,Rock,2020,Artist_2872
Album_2873,Rock,1972,Artist_2873
Album_2874,Jazz,2019,Artist_2874
Album_2875,Jazz,2010,Artist_2875
Album_2876,Rock,1983,Artist_2876
Album_2877,Classical,2005,Artist_2877
Album_2878,Jazz,2021,Artist_2878
Album_2879,Rock,1983,Artist_2879
Album_2880,Jazz,1976,Artist_2880
Album_2881,Hip Hop,1976,Artist_2881
Album_2882,Hip Hop,2014,Artist_2882
Album_2883,Jazz,2023,Artist_2883
Album_2884,Pop,1995,Artist_2884
Album_2885,Pop,1974,Artist_2885
Album_2886,Hip Hop,2007,Artist_2886
Album_2887,Electronic,2009,Artist_2887
Album_2888,Hip Hop,2002,Artist_2888
Album_2889,Pop,1989,Artist_2889
Album_2890,Hip Hop,2007,Artist_2890
Album_2891,Hip Hop,1982,Artist_2891
Album_2892,Classical,2008,Artist_2892
Album_2893,Electronic,2022,Artist_2893
Album_2894,Pop,1969,Artist_2894
Album_2895,Pop,1993,Artist_2895
Album_2896,Jazz,1981,Artist_2896
Album_2897,Rock,1982,Artist_2897
Album_2898,Electronic,2004,Artist_2898
Album_2899,Classical,1987,Artist_2899
Album_2900,Hip Hop,1962,Artist_2900
Album_2901,Pop,1978,Artist_2901
Album_2902,Electronic,2013,Artist_2902
Album_2903,Pop,2004,Artist_2903
Album_2904,Electronic,1969,Artist_2904
Album_2905,Classical,2017,Artist_2905
Album_2906,Hip Hop,1965,Artist_2906
Album_2907,Hip Hop,2016,Artist_2907
Album_2908,Electronic,1989,Artist_2908
Album_2909,Classical,1983,Artist_2909
Album_2910,Electronic,1975,Artist_2910
Album_2911,Jazz,2005,Artist_2911
Album_2912,Jazz,1993,Artist_2912
Album_2913,Classical,2007,Artist_2913
Album_2914,Hip Hop,1981,Artist_2914
Album_2915,Jazz,1999,Artist_2915
Album_2916,Rock,2021,Artist_2916
Album_2917,Electronic,1999,Artist_2917
Album_2918,Classical,2015,Artist_2918
Album_2919,Classical,1994,Artist_2919
Album_2920,Pop,2021,Artist_2920
Album_2921,Electronic,1986,Artist_2921
Album_2922,Classical,1964,Artist_2922
Album_2923,Hip Hop,1990,Artist_2923
Album_2924,Electronic,2020,Artist_2924
Album_2925,Classical,1987,Artist_2925
Album_2926,Hip Hop,1980,Artist_2926
Album_2927,Hip Hop,1978,Artist_2927
Album_2928,Hip Hop,2015,Artist_2928
Album_2929,Jazz,1991,Artist_2929
Album_2930,Classical,2002,Artist_2930
Album_2931,Classical,2019,Artist_2931
Album_2932,Hip Hop,2019,Artist_2932
Album_2933,Classical,1986,Artist_2933
Album_2934,Rock,1980,Artist_2934
Album_2935,Classical,1966,Artist_2935
Album_2936,Hip Hop,2000,Artist_2936
Album_2937,Hip Hop,1977,Artist_2937
Album_2938,Jazz,2021,Artist_2938
Album_2939,Electronic,1964,Artist_2939
Album_2940,Rock,1977,Artist_2940
Album_2941,Pop,2012,Artist_2941
Album_2942,Rock,1984,Artist_2942
Album_2943,Hip Hop,1965,Artist_2943
Album_2944,Electronic,1990,Artist_2944
Album_2945,Electronic,1990,Artist_2945
Album_2946,Electronic,1996,Artist_2946
Album_2947,Rock,1987,Artist_2947
Album_2948,Electronic,2009,Artist_2948
Album_2949,Rock,1971,Artist_2949
Album_2950,Pop,1960,Artist_2950
Album_2951,Hip Hop,2002,Artist_2951
Album_2952,Hip Hop,1989,Artist_2952
Album_2953,Rock,1980,Artist_2953
Album_2954,Electronic,1999,Artist_2954
Album_2955,Classical,1975,Artist_2955
Album_2956,Electronic,1971,Artist_2956
Album_2957,Jazz,2022,Artist_2957
Album_2958,Hip Hop,2018,Artist_2958
Album_2959,Classical,1983,Artist_2959
Album_2960,Pop,2017,Artist_2960
Album_2961,Pop,2007,Artist_2961
Album_2962,Hip Hop,1999,Artist_2962
Album_2963,Hip Hop,1964,Artist_2963
Album_2964,Electronic,1996,Artist_2964
Album_2965,Classical,2007,Artist_2965
Album_2966,Pop,2017,Artist_2966
Album_2967,Electronic,2009,Artist_2967
Album_2968,Rock,2004,Artist_2968
Album_2969,Rock,1978,Artist_2969
Album_2970,Electronic,1985,Artist_2970
Album_2971,Rock,1998,Artist_2971
Album_2972,Classical,2006,Artist_2972
Album_2973,Jazz,1979,Artist_2973
Album_2974,Pop,2023,Artist_2974
Album_2975,Electronic,2002,Artist_2975
Album_2976,Jazz,1976,Artist_2976
Album_2977,Rock,1966,Artist_2977
Album_2978,Hip Hop,2015,Artist_2978
Album_2979,Rock,1972,Artist_2979
Album_2980,Classical,1967,Artist_2980
Album_2981,Rock,1998,Artist_2981
Album_2982,Rock,1989,Artist_2982
Album_2983,Pop,2006,Artist_2983
Album_2984,Classical,1969,Artist_2984
Album_2985,Jazz,1978,Artist_2985
Album_2986,Rock,1973,Artist_2986
Album_2987,Hip Hop,1963,Artist_2987
Album_2988,Classical,2009,Artist_2988
Album_2989,Rock,1963,Artist_2989
Album_2990,Classical,2012,Artist_2990
Album_2991,Classical,2001,Artist_2991
Album_2992,Rock,1983,Artist_2992
Album_2993,Hip Hop,1983,Artist_2993
Album_2994,Classical,2012,Artist_2994
Album_2995,Classical,1986,Artist_2995
Album_2996,Classical,1984,Artist_2996
Album_2997,Hip Hop,1966,Artist_2997
Album_2998,Pop,1998,Artist_2998
Album_2999,Pop,1976,Artist_2999
Album_3000,Classical,1965,Artist_3000
Album_3001,Pop,1996,Artist_3001
Album_3002,Electronic,2016,Artist_3002
Album_3003,Electronic,1977,Artist_3003
Album_3004,Hip Hop,1998,Artist_3004
Album_3005,Electronic,1965,Artist_3005
Album_3006,Pop,2007,Artist_3006
Album_3007,Pop,1996,Artist_3007
Album_3008,Pop,2015,Artist_3008
Album_3009,Rock,2010,Artist_3009
Album_3010,Electronic,1994,Artist_3010
Album_3011,Electronic,1994,Artist_3011
Album_3012,Classical,2003,Artist_3012
Album_3013,Rock,1981,Artist_3013
Album_3014,Pop,2006,Artist_3014
Album_3015,Electronic,1985,Artist_3015
Album_3016,Hip Hop,2010,Artist_3016
Album_3017,Jazz,1980,Artist_3017
Album_3018,Electronic,2017,Artist_3018
Album_3019,Hip Hop,2022,Artist_3019
Album_3020,Jazz,1992,Artist_3020
Album_3021,Classical,2006,Artist_3021
Album_3022,Hip Hop,1975,Artist_3022
Album_3023,Jazz,1996,Artist_3023
Album_3024,Rock,2020,Artist_3024
Album_3025,Jazz,1967,Artist_3025
Album_3026,Electronic,2010,Artist_3026
Album_3027,Classical,1979,Artist_3027
Album_3028,Classical,2019,Artist_3028
Album_3029,Electronic,1963,Artist_3029
Album_3030,Hip Hop,1968,Artist_3030
Album_3031,Hip Hop,1964,Artist_3031
Album_3032,Rock,1972,Artist_3032
Album_3033,Rock,1960,Artist_3033
Album_3034,Jazz,1963,Artist_3034
Album_3035,Electronic,2015,Artist_3035
Album_3036,Pop,2013,Artist_3036
Album_3037,Hip Hop,1993,Artist_3037
Album_3038,Hip Hop,1993,Artist_3038
Album_3039,Electronic,1964,Artist_3039
Album_3040,Hip Hop,2009,Artist_3040
Album_3041,Electronic,1994,Artist_3041
Album_3042,Pop,1998,Artist_3042
Album_3043,Jazz,1997,Artist_3043
Album_3044,Hip Hop,2002,Artist_3044
Album_3045,Electronic,1998,Artist_3045
Album_3046,Electronic,1962,Artist_3046
Album_3047,Rock,1975,Artist_3047
Album_3048,Pop,1982,Artist_3048
Album_3049,Rock,1998,Artist_3049
Album_3050,Classical,1965,Artist_3050
Album_3051,Rock,1992,Artist_3051
Album_3052,Classical,1993,Artist_3052
Album_3053,Pop,2000,Artist_3053
Album_3054,Rock,2021,Artist_3054
Album_3055,Hip Hop,1986,Artist_3055
Album_3056,Jazz,1962,Artist_3056
Album_3057,Classical,1996,Artist_3057
Album_3058,Pop,2011,Artist_3058
Album_3059,Rock,2008,Artist_3059
Album_3060,Rock,1969,Artist_3060
Album_3061,Pop,1966,Artist_3061
Album_3062,Jazz,1973,Artist_3062
Album_3063,Classical,2010,Artist_3063
Album_3064,Electronic,2003,Artist_3064
Album_3065,Jazz,1964,Artist_3065
Album_3066,Jazz,1987,Artist_3066
Album_3067,Jazz,1966,Artist_3067
Album_3068,Hip Hop,1994,Artist_3068
Album_3069,Jazz,1973,Artist_3069
Album_3070,Jazz,2016,Artist_3070
Album_3071,Rock,2006,Artist_3071
Album_3072,Pop,1966,Artist_3072
Album_3073,Electronic,2010,Artist_3073
Album_3074,Hip Hop,1981,Artist_3074
Album_3075,Rock,1976,Artist_3075
Album_3076,Jazz,1979,Artist_3076
Album_3077,Classical,1962,Artist_3077
Album_3078,Hip Hop,1970,Artist_3078
Album_3079,Rock,2011,Artist_3079
Album_3080,Electronic,2015,Artist_3080
Album_3081,Electronic,2010,Artist_3081
Album_3082,Hip Hop,1984,Artist_3082
Album_3083,Jazz,2003,Artist_3083
Album_3084,Rock,2012,Artist_3084
Album_3085,Classical,1983,Artist_3085
Album_3086,Rock,2017,Artist_3086
Album_3087,Rock,2009,Artist_3087
Album_3088,Rock,1979,Artist_3088
Album_3089,Jazz,1966,Artist_3089
Album_3090,Hip Hop,1977,Artist_3090
Album_3091,Pop,2009,Artist_3091
Album_3092,Rock,1991,Artist_3092
Album_3093,Pop,1975,Artist_3093
Album_3094,Pop,1991,Artist_3094
Album_3095,Electronic,2020,Artist_3095
Album_3096,Electronic,2003,Artist_3096
Album_3097,Hip Hop,1997,Artist_3097
Album_3098,Jazz,1977,Artist_3098
Album_3099,Electronic,2007,Artist_3099
Album_3100,Classical,2013,Artist_3100
Album_3101,Electronic,2014,Artist_3101
Album_3102,Hip Hop,1990,Artist_3102
Album_3103,Classical,1968,Artist_3103
Album_3104,Hip Hop,1984,Artist_3104
Album_3105,Rock,2017,Artist_3105
Album_3106,Rock,2009,Artist_3106
Album_3107,Jazz,2006,Artist_3107
Album_3108,Pop,2012,Artist_3108
Album_3109,Classical,2006,Artist_3109
Album_3110,Classical,2020,Artist_3110
Album_3111,Jazz,1965,Artist_3111
Album_3112,Pop,1970,Artist_3112
Album_3113,Hip Hop,1998,Artist_3113
Album_3114,Hip Hop,2022,Artist_3114
Album_3115,Classical,2012,Artist_3115
Album_3116,Pop,1963,Artist_3116
Album_3117,Rock,1976,Artist_3117
Album_3118,Jazz,2005,Artist_3118
Album_3119,Rock,1987,Artist_3119
Album_3120,Jazz,1970,Artist_3120
Album_3121,Hip Hop,2005,Artist_3121
Album_3122,Electronic,2023,Artist_3122
Album_3123,Pop,1985,Artist_3123
Album_3124,Classical,1985,Artist_3124
Album_3125,Rock,2014,Artist_3125
Album_3126,Pop,1980,Artist_3126
Album_3127,Classical,1983,Artist_3127
Album_3128,Jazz,2003,Artist_3128
Album_3129,Hip Hop,1974,Artist_3129
Album_3130,Electronic,1963,Artist_3130
Album_3131,Classical,1968,Artist_3131
Album_3132,Electronic,1975,Artist_3132
Album_3133,Pop,1997,Artist_3133
Album_3134,Jazz,1982,Artist_3134
Album_3135,Hip Hop,2009,Artist_3135
Album_3136,Electronic,2018,Artist_3136
Album_3137,Jazz,1989,Artist_3137
Album_3138,Pop,2011,Artist_3138
Album_3139,Jazz,1965,Artist_3139
Album_3140,Hip Hop,1964,Artist_3140
Album_3141,Hip Hop,1961,Artist_3141
Album_3142,Classical,1982,Artist_3142
Album_3143,Electronic,1988,Artist_3143
Album_3144,Rock,1982,Artist_3144
Album_3145,Rock,2022,Artist_3145
Album_3146,Classical,2008,Artist_3146
Album_3147,Classical,1968,Artist_3147
Album_3148,Classical,1990,Artist_3148
Album_3149,Rock,2009,Artist_3149
Album_3150,Classical,1987,Artist_3150
Album_3151,Pop,1965,Artist_3151
Album_3152,Electronic,2001,Artist_3152
Album_3153,Rock,1989,Artist_3153
Album_3154,Hip Hop,2003,Artist_3154
Album_3155,Jazz,1974,Artist_3155
Album_3156,Electronic,2010,Artist_3156
Album_3157,Jazz,2005,Artist_3157
Album_3158,Electronic,1969,Artist_3158
Album_3159,Classical,1978,Artist_3159
Album_3160,Hip Hop,1977,Artist_3160
Album_3161,Hip Hop,1993,Artist_3161
Album_3162,Pop,2016,Artist_3162
Album_3163,Hip Hop,1976,Artist_3163
Album_3164,Electronic,1971,Artist_3164
Album_3165,Classical,2014,Artist_3165
Album_3166,Classical,2010,Artist_3166
Album_3167,Classical,1984,Artist_3167
Album_3168,Electronic,2014,Artist_3168
Album_3169,Pop,1999,Artist_3169
Album_3170,Classical,1961,Artist_3170
Album_3171,Jazz,2004,Artist_3171
Album_3172,Rock,2004,Artist_3172
Album_3173,Hip Hop,1992,Artist_3173
Album_3174,Electronic,1967,Artist_3174
Album_3175,Hip Hop,2008,Artist_3175
Album_3176,Classical,1975,Artist_3176
Album_3177,Pop,2017,Artist_3177
Album_3178,Pop,1983,Artist_3178
Album_3179,Jazz,1986,Artist_3179
Album_3180,Rock,1990,Artist_3180
Album_3181,Pop,1988,Artist_3181
Album_3182,Pop,1989,Artist_3182
Album_3183,Electronic,1999,Artist_3183
Album_3184,Pop,1963,Artist_3184
Album_3185,Hip Hop,1995,Artist_3185
Album_3186,Rock,1962,Artist_3186
Album_3187,Jazz,2021,Artist_3187
Album_3188,Pop,1961,Artist_3188
Album_3189,Hip Hop,1961,Artist_3189
Album_3190,Pop,2010,Artist_3190
Album_3191,Jazz,2006,Artist_3191
Album_3192,Classical,1994,Artist_3192
Album_3193,Pop,1972,Artist_3193
Album_3194,Classical,2014,Artist_3194
Album_3195,Rock,1970,Artist_3195
Album_3196,Electronic,1964,Artist_3196
Album_3197,Hip Hop,1960,Artist_3197
Album_3198,Pop,2001,Artist_3198
Album_3199,Hip Hop,1982,Artist_3199
Album_3200,Rock,1983,Artist_3200
Album_3201,Jazz,1972,Artist_3201
Album_3202,Electronic,1964,Artist_3202
Album_3203,Jazz,1999,Artist_3203
Album_3204,Pop,2018,Artist_3204
Album_3205,Classical,2002,Artist_3205
Album_3206,Hip Hop,2007,Artist_3206
Album_3207,Jazz,2013,Artist_3207
Album_3208,Jazz,2018,Artist_3208
Album_3209,Electronic,1960,Artist_3209
Album_3210,Hip Hop,1976,Artist_3210
Album_3211,Jazz,1978,Artist_3211
Album_3212,Electronic,1962,Artist_3212
Album_3213,Electronic,1994,Artist_3213
Album_3214,Jazz,2014,Artist_3214
Album_3215,Jazz,1973,Artist_3215
Album_3216,Classical,2016,Artist_3216
Album_3217,Hip Hop,1962,Artist_3217
Album_3218,Pop,2011,Artist_3218
Album_3219,Hip Hop,1974,Artist_3219
